b4a609d9-e27a-405e-9058-4070b244e12b,Electric,52b0bc51-43e7-4891-9f56-16468dcc300c
a56e3b89-227c-4eae-b612-741d34706c0f,Gas,52b0bc51-43e7-4891-9f56-16468dcc300c
3542cb36-97b3-4b1f-bf74-1e8cdf5bb283,Hybrid Engine,4acd6121-654a-4c3a-a9b3-72258e449f12
71bc4eb8-d2e9-42d9-ad52-671f476a2767,Gas,1a3c0e25-da97-42fb-b5c0-b1bdfe37d935
b8f56ee9-401b-485b-88d4-f2eb48c1c4fa,Hybrid Engine,1a3c0e25-da97-42fb-b5c0-b1bdfe37d935
bcbc3b78-146d-4939-95d5-32d78bef71eb,Gas,f32de4d3-b3ac-4d97-862d-07e6ab9d01b6
70c16ec2-b822-46f7-8af8-f87b1a1e8df9,Gas,5874c7d7-8558-48f8-80c2-feb86cec879a
661dbb31-cdeb-4438-9f32-a3f935a4eb6e,Diesel,997efbaa-ce6f-435c-ba49-88d04b6305e4
f08fdbea-39b6-4a3c-8d87-5494d1bcca39,Flexible Fuel,997efbaa-ce6f-435c-ba49-88d04b6305e4
b55fa1a9-8ef3-46c5-8169-a1fae34c2d6e,Electric,89ffc94d-4302-4010-8264-8a94d4752d00
45df5a43-a632-4dbb-933d-b6a4256dca1f,Hybrid Engine,89ffc94d-4302-4010-8264-8a94d4752d00
35c914ce-6e5b-4801-9e6a-83a53f69a2d1,Flexible Fuel,0509101d-1a7a-4254-b3cc-7825a6c5f518
3d113bf8-459d-461f-bc72-46d8568b8905,Gas,0509101d-1a7a-4254-b3cc-7825a6c5f518
f8003edd-d245-482a-bfd3-7a2d4ffbd239,Hybrid Engine,0509101d-1a7a-4254-b3cc-7825a6c5f518
a58e87a9-3285-4bea-bc75-1984ba80ed18,Gas,2ef19ba3-f2d9-45fb-97b4-aa89bbe4963c
e5888674-0e11-4080-a596-f4d32e368258,Diesel,80d1941c-dafe-4e9d-a5a7-980d516fd734
aaa85919-c8b0-4eec-8c2d-13cb866a68d8,Electric,80d1941c-dafe-4e9d-a5a7-980d516fd734
80f8521d-6340-4089-8ade-f7a6f19f67fa,Flexible Fuel,80d1941c-dafe-4e9d-a5a7-980d516fd734
8245683d-cfe3-488a-a945-592e5e1fd607,Diesel,d79ad63a-88a4-41e5-b70c-2fd4753ad88e
9ca2e8c0-94ca-4d42-a3b9-ba3ced721728,Flexible Fuel,d79ad63a-88a4-41e5-b70c-2fd4753ad88e
4c7f50e3-0289-45d6-9149-a61bae66a1df,Diesel,6da76bc8-e890-4dc9-80e2-496d403601cf
9313d6b8-f99b-4d6c-a4c8-3b959a59984a,Electric,6da76bc8-e890-4dc9-80e2-496d403601cf
4b400664-a4c1-4414-bb3e-bad0fc307ea4,Flexible Fuel,6da76bc8-e890-4dc9-80e2-496d403601cf
4d46c35e-120b-400d-8204-72b569c1cdd2,Hybrid Engine,80d1941c-dafe-4e9d-a5a7-980d516fd734
02ec1743-57ea-435b-a543-91428228f166,Diesel,2059bf01-0c7d-4a79-b270-42beae332ce7
dcf12700-3643-4561-8b1b-299dd0c86a3a,Flexible Fuel,2059bf01-0c7d-4a79-b270-42beae332ce7
d542b8dd-7967-4cad-b135-885c8305d0a2,Flexible Fuel,6c4efb66-ddff-4ba1-aa0f-5059773d3142
f295f11b-9b0a-4573-8649-e79fadfef558,Diesel,2343ea58-62dc-4169-8bcb-5096378cbf25
1c714c59-155d-4248-9737-cd8830be4780,Gas,2343ea58-62dc-4169-8bcb-5096378cbf25
d35d9e3d-6450-44a0-95f9-5c7b8cbffc80,Hybrid Engine,2343ea58-62dc-4169-8bcb-5096378cbf25
ead51961-6abc-4b66-9c0e-d5b5041f9abf,Electric,0abc0a97-2a28-409f-a9c3-23cf91a8a4c2
6444414d-96f9-420d-ae18-f505231755ba,Gas,0abc0a97-2a28-409f-a9c3-23cf91a8a4c2
df7bc4df-7be6-4ffd-8ae3-97d92385ae36,Flexible Fuel,00af07e1-e9bb-457c-afa5-1165d0f3af09
aab96168-991f-483c-9fc4-344e21e8c2e0,Gas,00af07e1-e9bb-457c-afa5-1165d0f3af09
eb334867-0602-4046-a3c8-a4fc34d2c585,Gas,43bba638-bfac-4646-b3fe-050bc4ee4467
9c698ea4-af66-4962-b95f-8813998d2976,Flexible Fuel,dcfd73f6-137e-43cc-923c-0219774eaa1c
04c91eda-e3f9-4f43-8bd4-2dc9d4087609,Gas,7cb2a53c-34bd-4e32-b2ec-7154294f331c
7450ed17-80d7-4c65-ac81-e78eb0781f7e,Flexible Fuel,cc9bd462-1e6d-4c1a-896c-4b73ad633062
c9da542d-a96d-4759-9637-4979d8a9e059,Flexible Fuel,086c8661-31a6-4063-b3fd-a94a5fb4952d
062edf1e-66b4-47b1-8577-6521ebcffe53,Gas,086c8661-31a6-4063-b3fd-a94a5fb4952d
f39a1543-6276-459b-a496-b9ab5e5e5003,Flexible Fuel,3cd50dfc-bd4b-4fda-8cad-fcfcab421d5e
34478567-5260-4c9a-9f93-857c81da1d8d,Flexible Fuel,f32de4d3-b3ac-4d97-862d-07e6ab9d01b6
03f609e7-b725-4000-8ae7-68a0d5eef5a0,Gas,d79ad63a-88a4-41e5-b70c-2fd4753ad88e
2f333ce5-30d3-47a5-b466-c8559ce0fc61,Hybrid Engine,52b0bc51-43e7-4891-9f56-16468dcc300c
e16e5931-455d-4d2f-865d-259a0edfda30,Gas,4acd6121-654a-4c3a-a9b3-72258e449f12
92fcc200-f74c-42f5-813d-014d28fdfffb,Diesel,0509101d-1a7a-4254-b3cc-7825a6c5f518
be5093e3-7c1f-41e6-891c-87fca95b18fb,Gas,6da76bc8-e890-4dc9-80e2-496d403601cf
203c7a5d-d58d-44d9-86af-e6254261018a,Hydrogen Fuel Cell,6da76bc8-e890-4dc9-80e2-496d403601cf
0b7d713a-b5bf-47fa-a49d-496829c1610f,Compressed Natural Gas,2ef19ba3-f2d9-45fb-97b4-aa89bbe4963c
06692878-5c69-4e3e-9656-bfcff7a354cb,Diesel,2ef19ba3-f2d9-45fb-97b4-aa89bbe4963c
c5bcf778-7f13-450b-bcfe-0b013489a5df,Flexible Fuel,2ef19ba3-f2d9-45fb-97b4-aa89bbe4963c
0c77a047-ed22-4301-9cf0-4d2672dddd68,Hybrid Engine,2ef19ba3-f2d9-45fb-97b4-aa89bbe4963c
420149d0-7304-479e-9b4b-9b0bda1a4e3e,Gas,2059bf01-0c7d-4a79-b270-42beae332ce7
9d6c6644-ce5f-4d52-b082-f610b03fdba1,Gas,7b8f91ab-ff0c-47fe-9961-3c3fbdb9947e
