379ce855-50c7-48bc-b612-62c66e6bd3ed,2.8L  6,a55a223e-5e51-4256-a803-2fa6f321f798
50a81e8d-e9b0-4d65-812b-7dcbe12c321f,2.9L  6,a55a223e-5e51-4256-a803-2fa6f321f798
73b0254a-de3c-4085-a72a-4018a5852e06,3.0L  6,a55a223e-5e51-4256-a803-2fa6f321f798
92a6671f-7ae7-4a13-9231-87d74d90b55f,3.2L  5,a55a223e-5e51-4256-a803-2fa6f321f798
3bdbaf50-7a45-4c0a-bf22-f12461048fc0,3.5L  6,a55a223e-5e51-4256-a803-2fa6f321f798
c870ea08-b63a-44e4-9a8c-f42bc0223fab,3.7L  6,a55a223e-5e51-4256-a803-2fa6f321f798
e59ed816-54f8-4de2-98a1-18463bbf4dbd,3.8L  6,a55a223e-5e51-4256-a803-2fa6f321f798
565cc912-5c2c-43cb-ae63-38c51ee85a0b,3.9L  6,a55a223e-5e51-4256-a803-2fa6f321f798
0a1bfa77-f7c1-4ff6-9591-146eb0615668,3.9L  8,a55a223e-5e51-4256-a803-2fa6f321f798
bb758197-0422-4131-b7a0-9a086aba5071,4,a55a223e-5e51-4256-a803-2fa6f321f798
9630151a-d400-43d2-8dae-b6a175bbcad6,4.0L  6,a55a223e-5e51-4256-a803-2fa6f321f798
b0c78732-a37a-401f-8688-c18d0e2a5e4b,4.9L  6,a55a223e-5e51-4256-a803-2fa6f321f798
eff5a9fc-222a-4ad7-90c4-bc1d9e9ebbe5,5.4L  8,a55a223e-5e51-4256-a803-2fa6f321f798
7a8d7046-1190-446b-a810-06e477465a6e,5.8L  8,a55a223e-5e51-4256-a803-2fa6f321f798
51f7d263-4bde-4a5e-b807-6581bfef97ad,5.9L  6,a55a223e-5e51-4256-a803-2fa6f321f798
1f5cad14-c1dd-4eab-8690-aad26821d6da,6.0L  8,a55a223e-5e51-4256-a803-2fa6f321f798
f6fcabc3-e217-4fbc-8485-4375ad97f1d7,6.2L  8,a55a223e-5e51-4256-a803-2fa6f321f798
d7f732e1-e2c4-4376-8993-5c7a5760c3f5,6.4L  8,a55a223e-5e51-4256-a803-2fa6f321f798
5825e907-cc81-4955-bc1a-16d2ce539a22,6.7L  6,a55a223e-5e51-4256-a803-2fa6f321f798
9c244963-7aaa-45b0-bc1e-51ceb3119906,6.7L  8,a55a223e-5e51-4256-a803-2fa6f321f798
de622300-807f-42a2-bd90-6aeb16db7c8f,6.8L 10,a55a223e-5e51-4256-a803-2fa6f321f798
ec4f33dd-1e08-4639-b6ea-959ef0d96186,6.9L  8,a55a223e-5e51-4256-a803-2fa6f321f798
08cb19bb-d1a6-42a5-a37f-fc3c5433dd20,8,a55a223e-5e51-4256-a803-2fa6f321f798
